id,name,entry_mode,slots,pyramid,exit_mode,composite_score,worst_bear_ret,worst_bear_xirr,worst_bear_pr,chop_ret,chop_xirr,chop_pr,bull_ret,cycle_ret,cycle_alpha,cycle_xirr,cycle_pr,cycle_pf,cycle_dd,cycle_wr
SW_0120,SW_0120: MULTI_LOOKBAC | 3Slots | AGGRESSIVE | CHANDELIER_R,MULTI_LOOKBACK_HYPER,3,AGGRESSIVE_75,CHANDELIER_RUNNER,57.03,-10.04,-19.2,0.54,20.98,131.1,0.99,59.4,88.59,95.16,88.6,1.09,1.95,18.7,63.8
SW_0053,SW_0053: MULTI_LOOKBAC | 5Slots | LIVERMORE_ | ASYMMETRIC_R,MULTI_LOOKBACK,5,LIVERMORE_50,ASYMMETRIC_RUNNER,56.72,-8.71,-16.8,0.5,23.59,153.8,0.76,74.07,34.26,40.82,34.3,0.89,1.32,19.4,58.7
SW_0164,SW_0164: MULTI_LOOKBAC | 6Slots | NONE | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,6,NONE,REGIME_ADAPTIVE,56.6,-7.51,-14.6,0.73,25.26,169.2,1.07,48.26,40.99,47.55,41.0,0.9,1.45,19.5,61.6
SW_0016,SW_0016: MULTI_LOOKBAC | 3Slots | AGGRESSIVE | THREE_TIER_T,MULTI_LOOKBACK,3,AGGRESSIVE_75,THREE_TIER_TIGHT,56.53,-11.76,-22.3,0.57,25.54,171.9,0.81,48.77,37.33,43.89,37.3,0.91,1.29,24.2,58.9
SW_0015,SW_0015: MULTI_LOOKBAC | 3Slots | LIVERMORE_ | CHANDELIER_R,MULTI_LOOKBACK,3,LIVERMORE_50,CHANDELIER_RUNNER,56.44,-12.29,-23.2,0.48,25.87,175.0,0.91,47.64,36.28,42.84,36.3,0.89,1.35,31.7,63.4
SW_0072,SW_0072: MULTI_LOOKBAC | 6Slots | LIVERMORE_ | THREE_TIER_W,MULTI_LOOKBACK,6,LIVERMORE_50,THREE_TIER_WIDE,56.34,-10.34,-19.8,0.64,24.44,161.6,0.83,73.14,22.69,29.26,22.7,0.88,1.15,24.9,56.3
SW_0056,SW_0056: MULTI_LOOKBAC | 5Slots | AGGRESSIVE | THREE_TIER_T,MULTI_LOOKBACK,5,AGGRESSIVE_75,THREE_TIER_TIGHT,56.27,-8.93,-17.2,0.67,24.9,165.9,0.94,59.73,31.54,38.11,31.5,0.92,1.24,20.4,58.4
SW_0144,SW_0144: MULTI_LOOKBAC | 5Slots | NONE | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,5,NONE,REGIME_ADAPTIVE,56.22,-6.26,-12.2,0.69,25.41,170.6,0.88,41.54,39.6,46.17,39.6,0.94,1.41,21.3,60.8
SW_0143,SW_0143: MULTI_LOOKBAC | 5Slots | NONE | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,5,NONE,ASYMMETRIC_RUNNER,56.21,-8.14,-15.7,0.64,25.34,170.0,0.98,45.15,42.12,48.69,42.1,0.99,1.44,18.3,59.6
SW_0172,SW_0172: MULTI_LOOKBAC | 6Slots | LIVERMORE_ | THREE_TIER_W,MULTI_LOOKBACK_HYPER,6,LIVERMORE_50,THREE_TIER_WIDE,55.79,-8.5,-16.4,0.61,22.85,147.2,0.84,74.76,35.66,42.22,35.7,0.85,1.36,21.4,62.2
SW_0034,SW_0034: MULTI_LOOKBAC | 4Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_LOOKBACK,4,LIVERMORE_50,REGIME_ADAPTIVE,55.6,-10.93,-20.8,0.55,23.57,153.6,0.87,75.3,33.29,39.86,33.3,0.88,1.32,23.4,61.0
SW_0058,SW_0058: MULTI_LOOKBAC | 5Slots | AGGRESSIVE | ASYMMETRIC_R,MULTI_LOOKBACK,5,AGGRESSIVE_75,ASYMMETRIC_RUNNER,55.47,-10.32,-19.7,0.57,23.05,149.0,0.86,84.19,23.86,30.42,23.9,0.81,1.21,20.3,60.2
SW_0074,SW_0074: MULTI_LOOKBAC | 6Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_LOOKBACK,6,LIVERMORE_50,REGIME_ADAPTIVE,54.64,-15.39,-28.6,0.73,26.57,181.9,0.83,60.59,20.65,27.22,20.6,0.79,1.17,26.2,60.8
SW_0073,SW_0073: MULTI_LOOKBAC | 6Slots | LIVERMORE_ | ASYMMETRIC_R,MULTI_LOOKBACK,6,LIVERMORE_50,ASYMMETRIC_RUNNER,54.43,-17.97,-32.9,0.61,25.64,172.9,0.69,66.67,26.86,33.43,26.9,0.84,1.21,24.8,59.4
SW_0131,SW_0131: MULTI_LOOKBAC | 4Slots | LIVERMORE_ | THREE_TIER_T,MULTI_LOOKBACK_HYPER,4,LIVERMORE_50,THREE_TIER_TIGHT,54.2,-15.33,-28.5,0.43,24.85,165.4,1.06,68.44,24.17,30.73,24.2,0.9,1.15,23.1,56.2
SW_0069,SW_0069: MULTI_LOOKBAC | 6Slots | CONSERVATI | REGIME_ADAPT,MULTI_LOOKBACK,6,CONSERVATIVE_25,REGIME_ADAPTIVE,53.69,-14.19,-26.6,0.75,25.19,168.6,0.74,61.62,26.08,32.65,26.1,0.77,1.21,23.7,61.1
SW_0121,SW_0121: MULTI_LOOKBAC | 4Slots | NONE | THREE_TIER_T,MULTI_LOOKBACK_HYPER,4,NONE,THREE_TIER_TIGHT,53.66,-11.04,-21.0,0.64,26.49,181.1,1.06,28.48,30.65,37.21,30.6,0.92,1.22,23.4,57.6
SW_0057,SW_0057: MULTI_LOOKBAC | 5Slots | AGGRESSIVE | THREE_TIER_W,MULTI_LOOKBACK,5,AGGRESSIVE_75,THREE_TIER_WIDE,53.52,-8.64,-16.7,0.63,21.79,138.0,0.92,73.16,38.57,45.14,38.6,0.88,1.33,22.9,59.4
SW_0054,SW_0054: MULTI_LOOKBAC | 5Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_LOOKBACK,5,LIVERMORE_50,REGIME_ADAPTIVE,53.48,-6.35,-12.4,0.71,22.64,145.3,0.79,63.46,35.75,42.32,35.8,0.89,1.38,20.8,60.6
SW_0026,SW_0026: MULTI_LOOKBAC | 4Slots | CONSERVATI | THREE_TIER_T,MULTI_LOOKBACK,4,CONSERVATIVE_25,THREE_TIER_TIGHT,53.45,-16.92,-31.2,0.66,26.41,180.3,0.92,58.41,15.21,21.78,15.2,0.85,1.03,29.6,54.7
SW_0090,SW_0090: MULTI_LOOKBAC | 8Slots | CONSERVATI | CHANDELIER_R,MULTI_LOOKBACK,8,CONSERVATIVE_25,CHANDELIER_RUNNER,53.42,-9.76,-18.7,0.54,20.41,126.3,0.78,80.77,55.06,61.62,55.1,0.81,1.66,15.9,67.0
SW_0024,SW_0024: MULTI_LOOKBAC | 4Slots | NONE | REGIME_ADAPT,MULTI_LOOKBACK,4,NONE,REGIME_ADAPTIVE,53.4,-24.52,-43.3,0.82,28.24,198.6,0.81,50.69,23.55,30.11,23.6,0.81,1.15,26.1,58.7
SW_0047,SW_0047: MULTI_LOOKBAC | 5Slots | CONSERVATI | THREE_TIER_W,MULTI_LOOKBACK,5,CONSERVATIVE_25,THREE_TIER_WIDE,53.38,-16.21,-30.0,0.58,25.1,167.7,0.76,66.75,25.1,31.66,25.1,0.82,1.14,24.3,58.9
SW_0179,SW_0179: MULTI_LOOKBAC | 6Slots | AGGRESSIVE | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,6,AGGRESSIVE_75,REGIME_ADAPTIVE,53.36,-2.01,-4.0,0.68,21.08,131.9,0.9,66.98,35.98,42.55,36.0,0.88,1.39,18.5,62.5
SW_0640,SW_0640: SECTOR_LEAD_R | 4Slots | AGGRESSIVE | CHANDELIER_R,SECTOR_LEAD_RS,4,AGGRESSIVE_75,CHANDELIER_RUNNER,53.34,-12.29,-23.2,0.48,24.96,166.4,0.91,51.73,27.84,34.4,27.8,0.67,1.44,20.5,67.4
SW_0149,SW_0149: MULTI_LOOKBAC | 5Slots | CONSERVATI | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,5,CONSERVATIVE_25,REGIME_ADAPTIVE,53.32,-1.82,-3.6,0.68,21.5,135.4,0.84,66.39,26.13,32.69,26.1,0.81,1.24,20.8,61.1
SW_0051,SW_0051: MULTI_LOOKBAC | 5Slots | LIVERMORE_ | THREE_TIER_T,MULTI_LOOKBACK,5,LIVERMORE_50,THREE_TIER_TIGHT,52.74,-10.73,-20.4,0.61,25.03,167.0,0.89,46.9,30.13,36.7,30.1,0.85,1.22,17.7,58.1
SW_0065,SW_0065: MULTI_LOOKBAC | 6Slots | NONE | CHANDELIER_R,MULTI_LOOKBACK,6,NONE,CHANDELIER_RUNNER,52.63,-13.85,-26.0,0.62,22.99,148.4,0.78,63.43,47.8,54.37,47.8,0.9,1.47,14.7,62.1
SW_0167,SW_0167: MULTI_LOOKBAC | 6Slots | CONSERVATI | THREE_TIER_W,MULTI_LOOKBACK_HYPER,6,CONSERVATIVE_25,THREE_TIER_WIDE,52.23,-1.31,-2.6,0.77,21.86,138.5,0.82,54.32,29.43,35.99,29.4,0.8,1.28,21.8,61.9
SW_0113,SW_0113: MULTI_LOOKBAC | 3Slots | LIVERMORE_ | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,3,LIVERMORE_50,ASYMMETRIC_RUNNER,51.01,-12.12,-22.9,0.55,24.31,160.4,1.16,36.64,35.65,42.22,35.6,0.87,1.34,15.5,60.4
SW_0023,SW_0023: MULTI_LOOKBAC | 4Slots | NONE | ASYMMETRIC_R,MULTI_LOOKBACK,4,NONE,ASYMMETRIC_RUNNER,50.85,-23.62,-41.9,0.63,27.47,190.8,0.84,43.44,21.8,28.36,21.8,0.81,1.11,24.5,57.7
SW_0014,SW_0014: MULTI_LOOKBAC | 3Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_LOOKBACK,3,LIVERMORE_50,REGIME_ADAPTIVE,50.78,-14.58,-27.2,0.6,24.53,162.4,0.86,48.2,26.8,33.36,26.8,0.9,1.23,25.3,60.6
SW_0176,SW_0176: MULTI_LOOKBAC | 6Slots | AGGRESSIVE | THREE_TIER_T,MULTI_LOOKBACK_HYPER,6,AGGRESSIVE_75,THREE_TIER_TIGHT,50.64,-11.42,-21.7,0.7,22.63,145.2,0.96,58.37,38.96,45.52,39.0,0.91,1.38,23.2,60.2
SW_0124,SW_0124: MULTI_LOOKBAC | 4Slots | NONE | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,4,NONE,REGIME_ADAPTIVE,50.23,-11.47,-21.8,0.69,23.46,152.6,0.82,52.51,28.54,35.11,28.5,0.88,1.22,22.7,58.7
SW_0169,SW_0169: MULTI_LOOKBAC | 6Slots | CONSERVATI | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,6,CONSERVATIVE_25,REGIME_ADAPTIVE,50.19,-1.0,-2.0,0.76,20.5,127.1,0.84,56.87,32.32,38.88,32.3,0.86,1.34,22.7,62.3
SW_0021,SW_0021: MULTI_LOOKBAC | 4Slots | NONE | THREE_TIER_T,MULTI_LOOKBACK,4,NONE,THREE_TIER_TIGHT,49.62,-22.37,-40.0,0.7,27.56,191.7,0.84,35.86,20.86,27.43,20.9,0.83,1.09,24.2,57.1
SW_0067,SW_0067: MULTI_LOOKBAC | 6Slots | CONSERVATI | THREE_TIER_W,MULTI_LOOKBACK,6,CONSERVATIVE_25,THREE_TIER_WIDE,49.51,-13.53,-25.4,0.64,23.55,153.4,0.69,62.9,18.06,24.62,18.1,0.79,1.1,24.4,59.1
SW_0112,SW_0112: MULTI_LOOKBAC | 3Slots | LIVERMORE_ | THREE_TIER_W,MULTI_LOOKBACK_HYPER,3,LIVERMORE_50,THREE_TIER_WIDE,49.16,-22.7,-40.5,0.41,24.93,166.1,1.04,36.57,44.82,51.38,44.8,0.9,1.39,17.3,60.5
SW_0119,SW_0119: MULTI_LOOKBAC | 3Slots | AGGRESSIVE | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,3,AGGRESSIVE_75,REGIME_ADAPTIVE,49.08,-12.61,-23.8,0.56,21.67,136.9,0.92,63.8,35.18,41.75,35.2,0.84,1.34,24.1,61.4
SW_0171,SW_0171: MULTI_LOOKBAC | 6Slots | LIVERMORE_ | THREE_TIER_T,MULTI_LOOKBACK_HYPER,6,LIVERMORE_50,THREE_TIER_TIGHT,48.99,-6.9,-13.4,0.71,21.05,131.6,0.85,55.42,37.23,43.79,37.2,0.89,1.33,20.4,59.8
SW_0960,SW_0960: MULTI_FACTOR_ | 5Slots | AGGRESSIVE | CHANDELIER_R,MULTI_FACTOR_APEX,5,AGGRESSIVE_75,CHANDELIER_RUNNER,48.91,-3.85,-7.6,0.7,20.33,125.7,0.98,36.51,55.59,62.16,55.6,0.91,1.75,11.0,65.2
SW_0630,SW_0630: SECTOR_LEAD_R | 4Slots | CONSERVATI | CHANDELIER_R,SECTOR_LEAD_RS,4,CONSERVATIVE_25,CHANDELIER_RUNNER,48.8,-13.68,-25.7,0.73,21.09,132.0,0.86,65.81,40.27,46.84,40.3,0.77,1.49,22.4,66.2
SW_0638,SW_0638: SECTOR_LEAD_R | 4Slots | AGGRESSIVE | ASYMMETRIC_R,SECTOR_LEAD_RS,4,AGGRESSIVE_75,ASYMMETRIC_RUNNER,48.79,-12.82,-24.2,0.83,18.14,108.2,0.98,80.14,55.34,61.9,55.3,0.91,1.74,16.8,64.5
SW_0955,SW_0955: MULTI_FACTOR_ | 5Slots | LIVERMORE_ | CHANDELIER_R,MULTI_FACTOR_APEX,5,LIVERMORE_50,CHANDELIER_RUNNER,48.72,-3.58,-7.1,0.68,18.86,113.8,0.82,49.42,57.44,64.0,57.4,1.0,1.78,10.5,63.7
SW_0168,SW_0168: MULTI_LOOKBAC | 6Slots | CONSERVATI | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,6,CONSERVATIVE_25,ASYMMETRIC_RUNNER,48.57,-5.06,-9.9,0.61,20.91,130.4,0.89,50.39,40.29,46.85,40.3,0.8,1.47,14.2,65.0
SW_0148,SW_0148: MULTI_LOOKBAC | 5Slots | CONSERVATI | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,5,CONSERVATIVE_25,ASYMMETRIC_RUNNER,48.49,-5.71,-11.2,0.53,20.12,123.9,0.87,63.7,29.87,36.43,29.9,0.83,1.26,19.2,60.5
SW_0048,SW_0048: MULTI_LOOKBAC | 5Slots | CONSERVATI | ASYMMETRIC_R,MULTI_LOOKBACK,5,CONSERVATIVE_25,ASYMMETRIC_RUNNER,48.24,-15.26,-28.4,0.54,23.16,149.9,0.74,69.01,11.75,18.31,11.8,0.78,1.0,28.9,56.7
SW_0633,SW_0633: SECTOR_LEAD_R | 4Slots | LIVERMORE_ | ASYMMETRIC_R,SECTOR_LEAD_RS,4,LIVERMORE_50,ASYMMETRIC_RUNNER,48.11,-7.1,-13.8,0.83,17.14,100.5,0.7,83.9,38.98,45.54,39.0,0.81,1.54,20.8,65.0
SW_0102,SW_0102: MULTI_LOOKBAC | 3Slots | NONE | THREE_TIER_W,MULTI_LOOKBACK_HYPER,3,NONE,THREE_TIER_WIDE,48.1,-27.12,-47.2,0.71,25.81,174.5,0.82,41.18,35.4,41.96,35.4,0.9,1.25,25.9,58.2
SW_0163,SW_0163: MULTI_LOOKBAC | 6Slots | NONE | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,6,NONE,ASYMMETRIC_RUNNER,48.09,-3.37,-6.7,0.71,21.92,139.1,1.01,32.25,40.51,47.07,40.5,0.92,1.46,15.0,61.5
SW_0935,SW_0935: MULTI_FACTOR_ | 4Slots | LIVERMORE_ | CHANDELIER_R,MULTI_FACTOR_APEX,4,LIVERMORE_50,CHANDELIER_RUNNER,47.98,-6.72,-13.1,0.68,25.22,168.9,0.91,-6.63,56.58,63.15,56.6,0.96,1.77,14.8,64.6
SW_0098,SW_0098: MULTI_LOOKBAC | 8Slots | AGGRESSIVE | ASYMMETRIC_R,MULTI_LOOKBACK,8,AGGRESSIVE_75,ASYMMETRIC_RUNNER,47.72,-14.42,-26.9,0.71,21.57,136.1,0.83,73.34,29.34,35.9,29.3,0.82,1.25,19.9,61.6
SW_0133,SW_0133: MULTI_LOOKBAC | 4Slots | LIVERMORE_ | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,4,LIVERMORE_50,ASYMMETRIC_RUNNER,47.3,-12.94,-24.4,0.48,18.86,113.8,0.79,66.7,57.26,63.83,57.3,1.04,1.6,17.7,59.3
SW_0106,SW_0106: MULTI_LOOKBAC | 3Slots | CONSERVATI | THREE_TIER_T,MULTI_LOOKBACK_HYPER,3,CONSERVATIVE_25,THREE_TIER_TIGHT,47.24,-12.71,-24.0,0.61,22.91,147.8,0.99,33.64,34.61,41.17,34.6,1.02,1.22,27.1,54.5
SW_0059,SW_0059: MULTI_LOOKBAC | 5Slots | AGGRESSIVE | REGIME_ADAPT,MULTI_LOOKBACK,5,AGGRESSIVE_75,REGIME_ADAPTIVE,47.17,-5.54,-10.8,0.69,19.39,118.0,0.86,70.89,28.85,35.42,28.9,0.87,1.27,20.8,59.8
SW_0079,SW_0079: MULTI_LOOKBAC | 6Slots | AGGRESSIVE | REGIME_ADAPT,MULTI_LOOKBACK,6,AGGRESSIVE_75,REGIME_ADAPTIVE,46.99,-17.26,-31.8,0.73,23.24,150.6,0.86,63.87,22.14,28.71,22.1,0.81,1.18,25.8,60.5
SW_0087,SW_0087: MULTI_LOOKBAC | 8Slots | CONSERVATI | THREE_TIER_W,MULTI_LOOKBACK,8,CONSERVATIVE_25,THREE_TIER_WIDE,46.97,-11.42,-21.7,0.7,21.07,131.9,0.75,65.56,25.38,31.94,25.4,0.79,1.2,20.3,60.2
SW_0022,SW_0022: MULTI_LOOKBAC | 4Slots | NONE | THREE_TIER_W,MULTI_LOOKBACK,4,NONE,THREE_TIER_WIDE,46.88,-24.88,-43.8,0.66,25.98,176.1,0.81,46.7,21.87,28.43,21.9,0.82,1.11,25.0,56.7
SW_0603,SW_0603: SECTOR_LEAD_R | 3Slots | NONE | ASYMMETRIC_R,SECTOR_LEAD_RS,3,NONE,ASYMMETRIC_RUNNER,46.8,-12.11,-22.9,0.79,19.92,122.3,0.91,64.39,40.04,46.61,40.0,0.89,1.52,21.5,63.3
SW_0915,SW_0915: MULTI_FACTOR_ | 3Slots | LIVERMORE_ | CHANDELIER_R,MULTI_FACTOR_APEX,3,LIVERMORE_50,CHANDELIER_RUNNER,46.71,-21.15,-38.1,0.59,24.91,165.9,1.21,35.68,36.97,43.54,37.0,0.97,1.39,20.4,60.4
SW_0049,SW_0049: MULTI_LOOKBAC | 5Slots | CONSERVATI | REGIME_ADAPT,MULTI_LOOKBACK,5,CONSERVATIVE_25,REGIME_ADAPTIVE,46.63,-16.89,-31.1,0.67,23.36,151.7,0.8,64.77,13.92,20.49,13.9,0.75,1.08,29.5,59.6
SW_0192,SW_0192: MULTI_LOOKBAC | 8Slots | LIVERMORE_ | THREE_TIER_W,MULTI_LOOKBACK_HYPER,8,LIVERMORE_50,THREE_TIER_WIDE,46.59,-5.13,-10.1,0.76,19.75,120.9,0.83,58.59,32.91,39.47,32.9,0.88,1.32,16.9,59.4
SW_0975,SW_0975: MULTI_FACTOR_ | 6Slots | LIVERMORE_ | CHANDELIER_R,MULTI_FACTOR_APEX,6,LIVERMORE_50,CHANDELIER_RUNNER,46.46,-20.83,-37.6,0.6,21.49,135.4,0.84,65.86,44.55,51.11,44.5,0.98,1.55,14.5,61.6
SW_0052,SW_0052: MULTI_LOOKBAC | 5Slots | LIVERMORE_ | THREE_TIER_W,MULTI_LOOKBACK,5,LIVERMORE_50,THREE_TIER_WIDE,46.41,-11.4,-21.7,0.61,21.75,137.6,0.77,59.19,23.66,30.23,23.7,0.85,1.19,25.0,59.1
SW_0980,SW_0980: MULTI_FACTOR_ | 6Slots | AGGRESSIVE | CHANDELIER_R,MULTI_FACTOR_APEX,6,AGGRESSIVE_75,CHANDELIER_RUNNER,46.3,-11.83,-22.4,0.67,20.84,129.9,1.11,51.39,43.52,50.08,43.5,0.95,1.53,14.0,61.2
SW_0068,SW_0068: MULTI_LOOKBAC | 6Slots | CONSERVATI | ASYMMETRIC_R,MULTI_LOOKBACK,6,CONSERVATIVE_25,ASYMMETRIC_RUNNER,46.3,-16.53,-30.5,0.58,23.67,154.6,0.74,48.85,20.96,27.53,21.0,0.8,1.14,24.1,59.0
SW_0639,SW_0639: SECTOR_LEAD_R | 4Slots | AGGRESSIVE | REGIME_ADAPT,SECTOR_LEAD_RS,4,AGGRESSIVE_75,REGIME_ADAPTIVE,46.13,-7.31,-14.2,0.72,15.29,87.0,0.79,86.89,44.46,51.03,44.5,0.9,1.56,16.0,61.9
SW_0159,SW_0159: MULTI_LOOKBAC | 5Slots | AGGRESSIVE | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,5,AGGRESSIVE_75,REGIME_ADAPTIVE,46.08,-9.47,-18.2,0.5,20.29,125.3,0.85,56.42,44.8,51.36,44.8,1.0,1.5,20.3,59.5
SW_0123,SW_0123: MULTI_LOOKBAC | 4Slots | NONE | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,4,NONE,ASYMMETRIC_RUNNER,45.64,-14.93,-27.8,0.66,23.45,152.5,1.08,33.78,33.35,39.91,33.4,0.98,1.26,20.1,56.2
SW_0187,SW_0187: MULTI_LOOKBAC | 8Slots | CONSERVATI | THREE_TIER_W,MULTI_LOOKBACK_HYPER,8,CONSERVATIVE_25,THREE_TIER_WIDE,45.56,-4.66,-9.2,0.79,19.59,119.6,0.79,56.6,31.21,37.77,31.2,0.73,1.35,17.3,64.4
SW_0183,SW_0183: MULTI_LOOKBAC | 8Slots | NONE | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,8,NONE,ASYMMETRIC_RUNNER,45.45,-6.92,-13.5,0.74,21.59,136.2,0.85,40.94,34.21,40.78,34.2,0.84,1.4,14.7,62.4
SW_0109,SW_0109: MULTI_LOOKBAC | 3Slots | CONSERVATI | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,3,CONSERVATIVE_25,REGIME_ADAPTIVE,45.32,-14.87,-27.7,0.55,22.78,146.5,0.72,45.43,16.95,23.52,16.9,0.87,1.09,32.8,57.7
SW_0146,SW_0146: MULTI_LOOKBAC | 5Slots | CONSERVATI | THREE_TIER_T,MULTI_LOOKBACK_HYPER,5,CONSERVATIVE_25,THREE_TIER_TIGHT,45.14,-10.46,-20.0,0.59,20.37,126.0,0.86,51.5,39.32,45.89,39.3,0.88,1.37,20.9,61.0
SW_0197,SW_0197: MULTI_LOOKBAC | 8Slots | AGGRESSIVE | THREE_TIER_W,MULTI_LOOKBACK_HYPER,8,AGGRESSIVE_75,THREE_TIER_WIDE,45.11,-0.02,-0.0,0.66,16.15,93.2,0.83,68.56,35.72,42.28,35.7,0.87,1.36,18.2,60.6
SW_0174,SW_0174: MULTI_LOOKBAC | 6Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,6,LIVERMORE_50,REGIME_ADAPTIVE,45.05,-0.49,-1.0,0.7,17.7,104.8,0.89,60.18,30.67,37.23,30.7,0.85,1.33,17.0,61.4
SW_0920,SW_0920: MULTI_FACTOR_ | 3Slots | AGGRESSIVE | CHANDELIER_R,MULTI_FACTOR_APEX,3,AGGRESSIVE_75,CHANDELIER_RUNNER,44.79,-18.53,-33.9,0.59,24.65,163.5,1.11,11.17,53.43,60.0,53.4,1.04,1.6,15.2,61.2
SW_0064,SW_0064: MULTI_LOOKBAC | 6Slots | NONE | REGIME_ADAPT,MULTI_LOOKBACK,6,NONE,REGIME_ADAPTIVE,44.71,-16.0,-29.6,0.76,22.65,145.4,0.84,51.03,24.11,30.68,24.1,0.82,1.2,25.1,60.0
SW_0114,SW_0114: MULTI_LOOKBAC | 3Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,3,LIVERMORE_50,REGIME_ADAPTIVE,44.69,-13.68,-25.7,0.54,20.6,127.9,0.79,65.06,21.95,28.51,21.9,0.9,1.19,25.3,60.4
SW_0062,SW_0062: MULTI_LOOKBAC | 6Slots | NONE | THREE_TIER_W,MULTI_LOOKBACK,6,NONE,THREE_TIER_WIDE,44.1,-16.12,-29.8,0.67,22.66,145.5,0.81,46.31,25.93,32.49,25.9,0.86,1.19,18.3,58.7
SW_0108,SW_0108: MULTI_LOOKBAC | 3Slots | CONSERVATI | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,3,CONSERVATIVE_25,ASYMMETRIC_RUNNER,44.08,-8.29,-16.0,0.6,21.47,135.2,0.85,24.43,30.39,36.96,30.4,0.89,1.2,21.8,57.6
SW_0154,SW_0154: MULTI_LOOKBAC | 5Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,5,LIVERMORE_50,REGIME_ADAPTIVE,44.07,-7.17,-13.9,0.51,18.08,107.7,1.0,61.39,38.15,44.71,38.1,0.95,1.41,20.1,59.7
SW_0161,SW_0161: MULTI_LOOKBAC | 6Slots | NONE | THREE_TIER_T,MULTI_LOOKBACK_HYPER,6,NONE,THREE_TIER_TIGHT,43.99,-8.77,-16.9,0.72,21.69,137.1,1.02,30.44,38.55,45.11,38.5,0.87,1.4,19.1,61.7
SW_0076,SW_0076: MULTI_LOOKBAC | 6Slots | AGGRESSIVE | THREE_TIER_T,MULTI_LOOKBACK,6,AGGRESSIVE_75,THREE_TIER_TIGHT,43.84,-14.62,-27.3,0.67,20.85,129.9,0.85,59.65,29.89,36.46,29.9,0.86,1.23,21.2,58.9
SW_0958,SW_0958: MULTI_FACTOR_ | 5Slots | AGGRESSIVE | ASYMMETRIC_R,MULTI_FACTOR_APEX,5,AGGRESSIVE_75,ASYMMETRIC_RUNNER,43.63,-0.46,-0.9,0.82,17.35,102.1,0.89,50.05,25.75,32.31,25.8,0.97,1.29,13.4,57.8
SW_0134,SW_0134: MULTI_LOOKBAC | 4Slots | LIVERMORE_ | REGIME_ADAPT,MULTI_LOOKBACK_HYPER,4,LIVERMORE_50,REGIME_ADAPTIVE,43.55,-11.35,-21.6,0.54,16.07,92.5,0.78,78.79,45.16,51.73,45.2,0.93,1.48,21.4,61.1
SW_0193,SW_0193: MULTI_LOOKBAC | 8Slots | LIVERMORE_ | ASYMMETRIC_R,MULTI_LOOKBACK_HYPER,8,LIVERMORE_50,ASYMMETRIC_RUNNER,43.54,-6.32,-12.3,0.68,19.47,118.6,0.85,52.5,31.18,37.74,31.2,0.8,1.34,15.9,62.1
SW_0973,SW_0973: MULTI_FACTOR_ | 6Slots | LIVERMORE_ | ASYMMETRIC_R,MULTI_FACTOR_APEX,6,LIVERMORE_50,ASYMMETRIC_RUNNER,43.38,-13.35,-25.1,0.6,20.84,129.9,1.04,47.31,32.16,38.72,32.2,0.9,1.34,16.3,59.6
SW_1000,SW_1000: MULTI_FACTOR_ | 8Slots | AGGRESSIVE | CHANDELIER_R,MULTI_FACTOR_APEX,8,AGGRESSIVE_75,CHANDELIER_RUNNER,43.35,-20.65,-37.3,0.56,20.14,124.1,0.85,63.93,48.56,55.13,48.6,1.01,1.62,14.8,60.8
SW_0185,SW_0185: MULTI_LOOKBAC | 8Slots | NONE | CHANDELIER_R,MULTI_LOOKBACK_HYPER,8,NONE,CHANDELIER_RUNNER,43.27,-5.66,-11.1,0.68,18.85,113.7,0.9,54.49,33.02,39.59,33.0,0.81,1.38,18.6,62.9
SW_0632,SW_0632: SECTOR_LEAD_R | 4Slots | LIVERMORE_ | THREE_TIER_W,SECTOR_LEAD_RS,4,LIVERMORE_50,THREE_TIER_WIDE,43.21,-12.72,-24.0,0.72,15.86,91.0,0.62,80.83,43.34,49.91,43.3,0.8,1.54,17.6,64.7
