id,name,asset_mode,filter,basket_size,exit_protocol,composite_score,full_ret,full_alpha,full_xirr,one_yr_ret,one_yr_alpha,one_yr_xirr,bear_ret,bear_alpha,bear_xirr,bull_ret,full_pr,full_dd
SIP_0392,SIP_0392: TACTICAL_MA | SECTOR_LEAD_AL | 6Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,SECTOR_LEAD_ALPHA,6,SMART_STEPLADDER,14.65,17.41,-0.34,12.4,13.59,16.04,31.2,-18.27,1.98,14.5,16.98,2.48,13.4
SIP_0070,SIP_0070: PURE_STOCKS | MOM_HURDLE_20 | 6Stk | TIME_DECAY_M,PURE_STOCKS,MOM_HURDLE_20,6,TIME_DECAY_MOMENTUM,14.53,18.35,0.6,13.1,13.99,16.44,32.1,-18.13,2.12,14.5,14.67,2.28,13.4
SIP_0584,SIP_0584: TACTICAL_MA | SECTOR_LEAD_AL | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,4,DYNAMIC_ATR,14.49,20.68,2.93,14.6,12.02,14.47,27.4,-16.7,3.55,14.5,14.29,2.73,15.4
SIP_0784,SIP_0784: MOMENTUM_RO | SECTOR_LEAD_AL | 4Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,4,DYNAMIC_ATR,14.49,20.68,2.93,14.6,12.02,14.47,27.4,-16.7,3.55,14.5,14.29,2.73,15.4
SIP_0984,SIP_0984: MULTI_ASSET | SECTOR_LEAD_AL | 4Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,4,DYNAMIC_ATR,14.49,20.68,2.93,14.6,12.02,14.47,27.4,-16.7,3.55,14.5,14.29,2.73,15.4
SIP_0274,SIP_0274: TACTICAL_MA | MOM_HURDLE_20 | 8Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,MOM_HURDLE_20,8,DYNAMIC_ATR,14.48,13.0,-4.75,9.4,15.72,18.17,36.3,-17.19,3.06,14.5,18.76,2.45,11.9
SIP_0185,SIP_0185: PURE_STOCKS | SECTOR_LEAD_AL | 4Stk | TIME_DECAY_M,PURE_STOCKS,SECTOR_LEAD_ALPHA,4,TIME_DECAY_MOMENTUM,14.46,27.89,10.15,19.4,8.09,10.54,18.2,-18.58,1.67,14.5,10.7,2.2,13.9
SIP_0954,SIP_0954: MULTI_ASSET | 52W_HIGH_PROXI | 3Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,3,DYNAMIC_ATR,14.43,18.0,0.25,12.8,11.2,13.65,25.5,-21.19,-0.94,14.5,18.2,3.14,17.2
SIP_0554,SIP_0554: TACTICAL_MA | 52W_HIGH_PROXI | 3Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,3,DYNAMIC_ATR,14.43,18.0,0.25,12.8,11.2,13.65,25.5,-21.19,-0.94,14.5,18.2,3.14,17.2
SIP_0754,SIP_0754: MOMENTUM_RO | 52W_HIGH_PROXI | 3Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,3,DYNAMIC_ATR,14.43,18.0,0.25,12.8,11.2,13.65,25.5,-21.19,-0.94,14.5,18.2,3.14,17.2
SIP_0024,SIP_0024: PURE_STOCKS | CLENOW_MOMENTU | 8Stk | DYNAMIC_ATR,PURE_STOCKS,CLENOW_MOMENTUM,8,DYNAMIC_ATR,14.41,18.21,0.46,13.0,13.25,15.7,30.4,-17.6,2.65,14.5,15.19,2.47,12.1
SIP_0054,SIP_0054: PURE_STOCKS | MOM_HURDLE_20 | 3Stk | DYNAMIC_ATR,PURE_STOCKS,MOM_HURDLE_20,3,DYNAMIC_ATR,14.39,17.7,-0.05,12.6,12.0,14.45,27.4,-17.01,3.24,14.5,17.34,2.88,16.4
SIP_0778,SIP_0778: MOMENTUM_RO | SECTOR_LEAD_AL | 3Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,3,ADAPTIVE_STRUCTURAL,14.38,23.18,5.43,16.3,7.8,10.25,17.5,-19.67,0.58,14.5,16.06,2.15,15.5
SIP_0578,SIP_0578: TACTICAL_MA | SECTOR_LEAD_AL | 3Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,3,ADAPTIVE_STRUCTURAL,14.38,23.18,5.43,16.3,7.8,10.25,17.5,-19.67,0.58,14.5,16.06,2.15,15.5
SIP_0978,SIP_0978: MULTI_ASSET | SECTOR_LEAD_AL | 3Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,3,ADAPTIVE_STRUCTURAL,14.38,23.18,5.43,16.3,7.8,10.25,17.5,-19.67,0.58,14.5,16.06,2.15,15.5
SIP_0060,SIP_0060: PURE_STOCKS | MOM_HURDLE_20 | 4Stk | TIME_DECAY_M,PURE_STOCKS,MOM_HURDLE_20,4,TIME_DECAY_MOMENTUM,14.35,26.07,8.32,18.2,9.29,11.74,21.0,-15.56,4.69,14.5,10.7,2.15,15.0
SIP_0997,SIP_0997: MULTI_ASSET | SECTOR_LEAD_AL | 8Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,8,SMART_STEPLADDER,14.34,18.81,1.06,13.4,12.02,14.47,27.4,-18.79,1.46,14.5,15.68,2.57,12.8
SIP_0597,SIP_0597: TACTICAL_MA | SECTOR_LEAD_AL | 8Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,8,SMART_STEPLADDER,14.34,18.81,1.06,13.4,12.02,14.47,27.4,-18.79,1.46,14.5,15.68,2.57,12.8
SIP_0797,SIP_0797: MOMENTUM_RO | SECTOR_LEAD_AL | 8Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,8,SMART_STEPLADDER,14.34,18.81,1.06,13.4,12.02,14.47,27.4,-18.79,1.46,14.5,15.68,2.57,12.8
SIP_0022,SIP_0022: PURE_STOCKS | CLENOW_MOMENTU | 8Stk | SMART_STEPLA,PURE_STOCKS,CLENOW_MOMENTUM,8,SMART_STEPLADDER,14.3,18.25,0.5,13.0,10.18,12.63,23.1,-17.85,2.4,14.5,18.45,1.91,12.4
SIP_0353,SIP_0353: TACTICAL_MA | 52W_HIGH_PROXI | 3Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,3,ADAPTIVE_STRUCTURAL,14.28,12.94,-4.81,9.3,13.99,16.44,32.1,-17.79,2.46,14.5,20.06,2.22,13.3
SIP_0077,SIP_0077: PURE_STOCKS | MOM_HURDLE_30 | 3Stk | SMART_STEPLA,PURE_STOCKS,MOM_HURDLE_30,3,SMART_STEPLADDER,14.28,15.06,-2.68,10.8,12.98,15.43,29.7,-17.77,2.48,14.5,18.73,2.14,14.4
SIP_0382,SIP_0382: TACTICAL_MA | SECTOR_LEAD_AL | 4Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,SECTOR_LEAD_ALPHA,4,SMART_STEPLADDER,14.25,22.03,4.28,15.5,10.96,13.41,24.9,-17.85,2.4,14.5,12.85,2.3,15.2
SIP_0981,SIP_0981: MULTI_ASSET | SECTOR_LEAD_AL | 4Stk | VAN_THARP_3T,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,4,VAN_THARP_3TIER,14.22,21.22,3.47,15.0,10.72,13.17,24.4,-16.89,3.36,14.5,13.89,0.31,14.4
SIP_0781,SIP_0781: MOMENTUM_RO | SECTOR_LEAD_AL | 4Stk | VAN_THARP_3T,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,4,VAN_THARP_3TIER,14.22,21.22,3.47,15.0,10.72,13.17,24.4,-16.89,3.36,14.5,13.89,0.31,14.4
SIP_0581,SIP_0581: TACTICAL_MA | SECTOR_LEAD_AL | 4Stk | VAN_THARP_3T,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,4,VAN_THARP_3TIER,14.22,21.22,3.47,15.0,10.72,13.17,24.4,-16.89,3.36,14.5,13.89,0.31,14.4
SIP_0255,SIP_0255: TACTICAL_MA | MOM_HURDLE_20 | 3Stk | TIME_DECAY_M,TACTICAL_MACRO_90_10,MOM_HURDLE_20,3,TIME_DECAY_MOMENTUM,14.2,20.58,2.83,14.6,7.79,10.24,17.5,-19.33,0.92,14.5,18.17,2.06,14.0
SIP_0398,SIP_0398: TACTICAL_MA | SECTOR_LEAD_AL | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,SECTOR_LEAD_ALPHA,8,ADAPTIVE_STRUCTURAL,14.18,17.77,0.02,12.7,12.04,14.49,27.5,-21.2,-0.95,14.5,16.06,2.35,9.6
SIP_0352,SIP_0352: TACTICAL_MA | 52W_HIGH_PROXI | 3Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,52W_HIGH_PROXIMITY,3,SMART_STEPLADDER,14.18,12.98,-4.77,9.4,11.69,14.14,26.7,-20.75,-0.5,14.5,22.27,2.18,18.7
SIP_0016,SIP_0016: PURE_STOCKS | CLENOW_MOMENTU | 6Stk | VAN_THARP_3T,PURE_STOCKS,CLENOW_MOMENTUM,6,VAN_THARP_3TIER,14.14,21.96,4.21,15.5,10.0,12.45,22.7,-17.29,2.96,14.5,13.49,0.38,8.1
SIP_0099,SIP_0099: PURE_STOCKS | MOM_HURDLE_30 | 8Stk | DYNAMIC_ATR,PURE_STOCKS,MOM_HURDLE_30,8,DYNAMIC_ATR,14.04,10.58,-7.16,7.7,16.11,18.56,37.3,-13.9,6.35,14.5,19.03,2.39,10.4
SIP_0587,SIP_0587: TACTICAL_MA | SECTOR_LEAD_AL | 5Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,5,SMART_STEPLADDER,14.04,17.0,-0.75,12.1,10.07,12.52,22.8,-18.93,1.33,14.5,18.86,2.23,14.6
SIP_0987,SIP_0987: MULTI_ASSET | SECTOR_LEAD_AL | 5Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,5,SMART_STEPLADDER,14.04,17.0,-0.75,12.1,10.07,12.52,22.8,-18.93,1.33,14.5,18.86,2.23,14.6
SIP_0787,SIP_0787: MOMENTUM_RO | SECTOR_LEAD_AL | 5Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,5,SMART_STEPLADDER,14.04,17.0,-0.75,12.1,10.07,12.52,22.8,-18.93,1.33,14.5,18.86,2.23,14.6
SIP_0284,SIP_0284: TACTICAL_MA | MOM_HURDLE_30 | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,MOM_HURDLE_30,4,DYNAMIC_ATR,14.02,18.83,1.08,13.4,11.87,14.32,27.1,-15.51,4.74,14.5,14.27,2.74,13.5
SIP_0393,SIP_0393: TACTICAL_MA | SECTOR_LEAD_AL | 6Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,SECTOR_LEAD_ALPHA,6,ADAPTIVE_STRUCTURAL,14.02,16.82,-0.92,12.0,11.69,14.14,26.7,-17.51,2.74,14.5,16.92,1.99,13.0
SIP_0190,SIP_0190: PURE_STOCKS | SECTOR_LEAD_AL | 5Stk | TIME_DECAY_M,PURE_STOCKS,SECTOR_LEAD_ALPHA,5,TIME_DECAY_MOMENTUM,14.01,22.34,4.6,15.7,10.94,13.39,24.9,-18.63,1.62,14.5,11.34,2.18,15.5
SIP_0287,SIP_0287: TACTICAL_MA | MOM_HURDLE_30 | 5Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,MOM_HURDLE_30,5,SMART_STEPLADDER,13.99,15.8,-1.95,11.3,10.89,13.34,24.8,-16.83,3.42,14.5,18.98,2.12,12.9
SIP_0065,SIP_0065: PURE_STOCKS | MOM_HURDLE_20 | 5Stk | TIME_DECAY_M,PURE_STOCKS,MOM_HURDLE_20,5,TIME_DECAY_MOMENTUM,13.98,21.14,3.4,14.9,11.95,14.4,27.3,-18.12,2.13,14.5,11.34,2.16,14.3
SIP_0953,SIP_0953: MULTI_ASSET | 52W_HIGH_PROXI | 3Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,3,ADAPTIVE_STRUCTURAL,13.96,11.94,-5.81,8.7,13.65,16.1,31.3,-17.79,2.46,14.5,19.96,2.22,13.3
SIP_0753,SIP_0753: MOMENTUM_RO | 52W_HIGH_PROXI | 3Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,3,ADAPTIVE_STRUCTURAL,13.96,11.94,-5.81,8.7,13.65,16.1,31.3,-17.79,2.46,14.5,19.96,2.22,13.3
SIP_0553,SIP_0553: TACTICAL_MA | 52W_HIGH_PROXI | 3Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,3,ADAPTIVE_STRUCTURAL,13.96,11.94,-5.81,8.7,13.65,16.1,31.3,-17.79,2.46,14.5,19.96,2.22,13.3
SIP_0383,SIP_0383: TACTICAL_MA | SECTOR_LEAD_AL | 4Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,SECTOR_LEAD_ALPHA,4,ADAPTIVE_STRUCTURAL,13.92,21.41,3.67,15.1,10.14,12.59,23.0,-17.14,3.11,14.5,12.92,2.15,13.9
SIP_0214,SIP_0214: TACTICAL_MA | CLENOW_MOMENTU | 5Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,CLENOW_MOMENTUM,5,DYNAMIC_ATR,13.92,23.21,5.47,16.3,9.07,11.52,20.5,-17.53,2.72,14.5,12.16,2.38,12.1
SIP_0019,SIP_0019: PURE_STOCKS | CLENOW_MOMENTU | 6Stk | DYNAMIC_ATR,PURE_STOCKS,CLENOW_MOMENTUM,6,DYNAMIC_ATR,13.87,19.48,1.73,13.8,13.17,15.62,30.2,-17.67,2.58,14.5,11.15,2.24,13.0
SIP_0874,SIP_0874: MULTI_ASSET | MOM_HURDLE_20 | 8Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,MOM_HURDLE_20,8,DYNAMIC_ATR,13.84,11.77,-5.98,8.5,14.61,17.06,33.7,-17.19,3.06,14.5,18.49,2.45,11.6
SIP_0474,SIP_0474: TACTICAL_MA | MOM_HURDLE_20 | 8Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,MOM_HURDLE_20,8,DYNAMIC_ATR,13.84,11.77,-5.98,8.5,14.61,17.06,33.7,-17.19,3.06,14.5,18.49,2.45,11.6
SIP_0674,SIP_0674: MOMENTUM_RO | MOM_HURDLE_20 | 8Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,8,DYNAMIC_ATR,13.84,11.77,-5.98,8.5,14.61,17.06,33.7,-17.19,3.06,14.5,18.49,2.45,11.6
SIP_0992,SIP_0992: MULTI_ASSET | SECTOR_LEAD_AL | 6Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,6,SMART_STEPLADDER,13.79,15.08,-2.67,10.8,12.46,14.91,28.5,-18.27,1.98,14.5,16.93,2.48,13.3
SIP_0592,SIP_0592: TACTICAL_MA | SECTOR_LEAD_AL | 6Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,6,SMART_STEPLADDER,13.79,15.08,-2.67,10.8,12.46,14.91,28.5,-18.27,1.98,14.5,16.93,2.48,13.3
SIP_0792,SIP_0792: MOMENTUM_RO | SECTOR_LEAD_AL | 6Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,6,SMART_STEPLADDER,13.79,15.08,-2.67,10.8,12.46,14.91,28.5,-18.27,1.98,14.5,16.93,2.48,13.3
SIP_0952,SIP_0952: MULTI_ASSET | 52W_HIGH_PROXI | 3Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,52W_HIGH_PROXIMITY,3,SMART_STEPLADDER,13.78,12.01,-5.73,8.7,11.13,13.58,25.3,-20.75,-0.5,14.5,22.19,2.18,18.6
SIP_0752,SIP_0752: MOMENTUM_RO | 52W_HIGH_PROXI | 3Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,52W_HIGH_PROXIMITY,3,SMART_STEPLADDER,13.78,12.01,-5.73,8.7,11.13,13.58,25.3,-20.75,-0.5,14.5,22.19,2.18,18.6
SIP_0552,SIP_0552: TACTICAL_MA | 52W_HIGH_PROXI | 3Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,52W_HIGH_PROXIMITY,3,SMART_STEPLADDER,13.78,12.01,-5.73,8.7,11.13,13.58,25.3,-20.75,-0.5,14.5,22.19,2.18,18.6
SIP_0388,SIP_0388: TACTICAL_MA | SECTOR_LEAD_AL | 5Stk | ADAPTIVE_STR,TACTICAL_MACRO_90_10,SECTOR_LEAD_ALPHA,5,ADAPTIVE_STRUCTURAL,13.7,15.86,-1.89,11.4,10.28,12.73,23.3,-18.49,1.76,14.5,18.12,1.99,14.9
SIP_0200,SIP_0200: PURE_STOCKS | SECTOR_LEAD_AL | 8Stk | TIME_DECAY_M,PURE_STOCKS,SECTOR_LEAD_ALPHA,8,TIME_DECAY_MOMENTUM,13.65,17.7,-0.05,12.6,12.51,14.96,28.6,-18.58,1.67,14.5,12.99,2.4,14.6
SIP_0092,SIP_0092: PURE_STOCKS | MOM_HURDLE_30 | 6Stk | SMART_STEPLA,PURE_STOCKS,MOM_HURDLE_30,6,SMART_STEPLADDER,13.6,14.49,-3.26,10.4,11.63,14.08,26.5,-16.51,3.75,14.5,17.68,2.42,12.5
SIP_0021,SIP_0021: PURE_STOCKS | CLENOW_MOMENTU | 8Stk | VAN_THARP_3T,PURE_STOCKS,CLENOW_MOMENTUM,8,VAN_THARP_3TIER,13.58,16.3,-1.44,11.7,8.53,10.98,19.2,-17.69,2.56,14.5,19.19,0.38,6.2
SIP_0075,SIP_0075: PURE_STOCKS | MOM_HURDLE_20 | 8Stk | TIME_DECAY_M,PURE_STOCKS,MOM_HURDLE_20,8,TIME_DECAY_MOMENTUM,13.55,16.58,-1.16,11.9,13.11,15.56,30.0,-18.14,2.11,14.5,12.99,2.27,12.2
SIP_0484,SIP_0484: TACTICAL_MA | MOM_HURDLE_30 | 4Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,MOM_HURDLE_30,4,DYNAMIC_ATR,13.51,17.53,-0.21,12.5,11.06,13.51,25.1,-15.51,4.74,14.5,14.29,2.74,13.4
SIP_0884,SIP_0884: MULTI_ASSET | MOM_HURDLE_30 | 4Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,MOM_HURDLE_30,4,DYNAMIC_ATR,13.51,17.53,-0.21,12.5,11.06,13.51,25.1,-15.51,4.74,14.5,14.29,2.74,13.4
SIP_0684,SIP_0684: MOMENTUM_RO | MOM_HURDLE_30 | 4Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_30,4,DYNAMIC_ATR,13.51,17.53,-0.21,12.5,11.06,13.51,25.1,-15.51,4.74,14.5,14.29,2.74,13.4
SIP_0982,SIP_0982: MULTI_ASSET | SECTOR_LEAD_AL | 4Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,4,SMART_STEPLADDER,13.5,19.72,1.98,14.0,10.04,12.49,22.8,-17.85,2.4,14.5,12.89,2.3,15.1
SIP_0782,SIP_0782: MOMENTUM_RO | SECTOR_LEAD_AL | 4Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,4,SMART_STEPLADDER,13.5,19.72,1.98,14.0,10.04,12.49,22.8,-17.85,2.4,14.5,12.89,2.3,15.1
SIP_0582,SIP_0582: TACTICAL_MA | SECTOR_LEAD_AL | 4Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,4,SMART_STEPLADDER,13.5,19.72,1.98,14.0,10.04,12.49,22.8,-17.85,2.4,14.5,12.89,2.3,15.1
SIP_0294,SIP_0294: TACTICAL_MA | MOM_HURDLE_30 | 6Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,MOM_HURDLE_30,6,DYNAMIC_ATR,13.5,11.95,-5.8,8.7,13.56,16.01,31.1,-14.5,5.75,14.5,17.75,2.51,11.4
SIP_0814,SIP_0814: MULTI_ASSET | CLENOW_MOMENTU | 5Stk | DYNAMIC_ATR,MULTI_ASSET_BALANCED,CLENOW_MOMENTUM,5,DYNAMIC_ATR,13.47,21.91,4.16,15.4,8.52,10.97,19.2,-17.53,2.72,14.5,12.17,2.38,12.0
SIP_0614,SIP_0614: MOMENTUM_RO | CLENOW_MOMENTU | 5Stk | DYNAMIC_ATR,MOMENTUM_ROTATE_DYNAMIC,CLENOW_MOMENTUM,5,DYNAMIC_ATR,13.47,21.91,4.16,15.4,8.52,10.97,19.2,-17.53,2.72,14.5,12.17,2.38,12.0
SIP_0414,SIP_0414: TACTICAL_MA | CLENOW_MOMENTU | 5Stk | DYNAMIC_ATR,TACTICAL_MACRO_80_20,CLENOW_MOMENTUM,5,DYNAMIC_ATR,13.47,21.91,4.16,15.4,8.52,10.97,19.2,-17.53,2.72,14.5,12.17,2.38,12.0
SIP_0998,SIP_0998: MULTI_ASSET | SECTOR_LEAD_AL | 8Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,8,ADAPTIVE_STRUCTURAL,13.45,15.8,-1.95,11.3,11.15,13.6,25.4,-21.2,-0.95,14.5,15.95,2.35,9.5
SIP_0598,SIP_0598: TACTICAL_MA | SECTOR_LEAD_AL | 8Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,8,ADAPTIVE_STRUCTURAL,13.45,15.8,-1.95,11.3,11.15,13.6,25.4,-21.2,-0.95,14.5,15.95,2.35,9.5
SIP_0798,SIP_0798: MOMENTUM_RO | SECTOR_LEAD_AL | 8Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,8,ADAPTIVE_STRUCTURAL,13.45,15.8,-1.95,11.3,11.15,13.6,25.4,-21.2,-0.95,14.5,15.95,2.35,9.5
SIP_0455,SIP_0455: TACTICAL_MA | MOM_HURDLE_20 | 3Stk | TIME_DECAY_M,TACTICAL_MACRO_80_20,MOM_HURDLE_20,3,TIME_DECAY_MOMENTUM,13.42,18.18,0.43,12.9,7.03,9.48,15.8,-19.33,0.92,14.5,18.16,2.06,13.8
SIP_0655,SIP_0655: MOMENTUM_RO | MOM_HURDLE_20 | 3Stk | TIME_DECAY_M,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_20,3,TIME_DECAY_MOMENTUM,13.42,18.18,0.43,12.9,7.03,9.48,15.8,-19.33,0.92,14.5,18.16,2.06,13.8
SIP_0855,SIP_0855: MULTI_ASSET | MOM_HURDLE_20 | 3Stk | TIME_DECAY_M,MULTI_ASSET_BALANCED,MOM_HURDLE_20,3,TIME_DECAY_MOMENTUM,13.42,18.18,0.43,12.9,7.03,9.48,15.8,-19.33,0.92,14.5,18.16,2.06,13.8
SIP_0155,SIP_0155: PURE_STOCKS | 52W_HIGH_PROXI | 3Stk | TIME_DECAY_M,PURE_STOCKS,52W_HIGH_PROXIMITY,3,TIME_DECAY_MOMENTUM,13.41,12.5,-5.25,9.0,9.58,12.03,21.7,-21.35,-1.1,14.5,21.77,2.13,20.7
SIP_0379,SIP_0379: TACTICAL_MA | SECTOR_LEAD_AL | 3Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,SECTOR_LEAD_ALPHA,3,DYNAMIC_ATR,13.39,18.55,0.81,13.2,8.96,11.41,20.2,-20.0,0.25,14.5,15.11,3.0,15.9
SIP_0993,SIP_0993: MULTI_ASSET | SECTOR_LEAD_AL | 6Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,6,ADAPTIVE_STRUCTURAL,13.32,14.89,-2.85,10.7,10.8,13.25,24.6,-17.51,2.74,14.5,16.8,1.99,13.0
SIP_0793,SIP_0793: MOMENTUM_RO | SECTOR_LEAD_AL | 6Stk | ADAPTIVE_STR,MOMENTUM_ROTATE_DYNAMIC,SECTOR_LEAD_ALPHA,6,ADAPTIVE_STRUCTURAL,13.32,14.89,-2.85,10.7,10.8,13.25,24.6,-17.51,2.74,14.5,16.8,1.99,13.0
SIP_0593,SIP_0593: TACTICAL_MA | SECTOR_LEAD_AL | 6Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,6,ADAPTIVE_STRUCTURAL,13.32,14.89,-2.85,10.7,10.8,13.25,24.6,-17.51,2.74,14.5,16.8,1.99,13.0
SIP_0487,SIP_0487: TACTICAL_MA | MOM_HURDLE_30 | 5Stk | SMART_STEPLA,TACTICAL_MACRO_80_20,MOM_HURDLE_30,5,SMART_STEPLADDER,13.3,13.75,-4.0,9.9,10.19,12.64,23.1,-16.83,3.42,14.5,18.86,2.12,12.8
SIP_0687,SIP_0687: MOMENTUM_RO | MOM_HURDLE_30 | 5Stk | SMART_STEPLA,MOMENTUM_ROTATE_DYNAMIC,MOM_HURDLE_30,5,SMART_STEPLADDER,13.3,13.75,-4.0,9.9,10.19,12.64,23.1,-16.83,3.42,14.5,18.86,2.12,12.8
SIP_0887,SIP_0887: MULTI_ASSET | MOM_HURDLE_30 | 5Stk | SMART_STEPLA,MULTI_ASSET_BALANCED,MOM_HURDLE_30,5,SMART_STEPLADDER,13.3,13.75,-4.0,9.9,10.19,12.64,23.1,-16.83,3.42,14.5,18.86,2.12,12.8
SIP_0377,SIP_0377: TACTICAL_MA | SECTOR_LEAD_AL | 3Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,SECTOR_LEAD_ALPHA,3,SMART_STEPLADDER,13.28,16.43,-1.32,11.8,8.6,11.05,19.4,-17.77,2.48,14.5,17.46,2.31,16.3
SIP_0329,SIP_0329: TACTICAL_MA | MULTI_LOOKBACK | 3Stk | DYNAMIC_ATR,TACTICAL_MACRO_90_10,MULTI_LOOKBACK_BLEND,3,DYNAMIC_ATR,13.26,17.25,-0.5,12.3,12.28,14.73,28.1,-23.28,-3.03,14.5,11.88,2.28,17.9
SIP_0282,SIP_0282: TACTICAL_MA | MOM_HURDLE_30 | 4Stk | SMART_STEPLA,TACTICAL_MACRO_90_10,MOM_HURDLE_30,4,SMART_STEPLADDER,13.23,18.95,1.2,13.5,9.71,12.16,22.0,-16.42,3.83,14.5,12.85,2.25,12.4
SIP_0004,SIP_0004: PURE_STOCKS | CLENOW_MOMENTU | 3Stk | DYNAMIC_ATR,PURE_STOCKS,CLENOW_MOMENTUM,3,DYNAMIC_ATR,13.22,21.21,3.46,15.0,15.19,17.64,35.0,-18.25,2.0,14.5,3.3,1.45,13.9
SIP_0983,SIP_0983: MULTI_ASSET | SECTOR_LEAD_AL | 4Stk | ADAPTIVE_STR,MULTI_ASSET_BALANCED,SECTOR_LEAD_ALPHA,4,ADAPTIVE_STRUCTURAL,13.22,19.2,1.45,13.6,9.41,11.86,21.3,-17.14,3.11,14.5,12.96,2.15,13.8
SIP_0583,SIP_0583: TACTICAL_MA | SECTOR_LEAD_AL | 4Stk | ADAPTIVE_STR,TACTICAL_MACRO_80_20,SECTOR_LEAD_ALPHA,4,ADAPTIVE_STRUCTURAL,13.22,19.2,1.45,13.6,9.41,11.86,21.3,-17.14,3.11,14.5,12.96,2.15,13.8
