id,name,entry_mode,slots,pyramid,exit_mode,defense_mode,composite_score,worst_bear_ret,worst_bear_xirr,worst_bear_pr,chop_ret,chop_xirr,chop_pr,bull_ret,avg_ret,cycle_ret,cycle_alpha,cycle_xirr,cycle_pr,cycle_pf,cycle_dd,cycle_wr
SW_07633,SW_07633: DONCHIAN_T | 6Sl | NONE | MOMENTUM_E | REGIME_S,DONCHIAN_TURTLE,6,NONE,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_AND_SWEEP,0.75,-14.76,-27.53,0.51,-3.64,-15.06,0.69,48.32,-4.51,17.15,23.71,17.15,0.81,1.27,10.59,60.6
SW_07635,SW_07635: DONCHIAN_T | 6Sl | NONE | MOMENTUM_E | COMPREHE,DONCHIAN_TURTLE,6,NONE,MOMENTUM_EXPONENTIAL,COMPREHENSIVE_FORTRESS,0.75,-14.76,-27.53,0.51,-3.64,-15.06,0.69,48.32,-4.51,17.15,23.71,17.15,0.81,1.27,10.59,60.6
SW_08680,SW_08680: RANGE_EXPA | 6Sl | CONSERVA | SUPER_RUNN | COMPREHE,RANGE_EXPANSION_BURST,6,CONSERVATIVE_25,SUPER_RUNNER_15X,COMPREHENSIVE_FORTRESS,0.72,-18.52,-33.84,0.39,0.98,4.38,0.8,32.85,16.14,4.09,10.65,4.09,0.91,1.06,12.24,54.1
SW_07332,SW_07332: DONCHIAN_T | 4Sl | AGGRESSI | THREE_TIER | REGIME_S,DONCHIAN_TURTLE,4,AGGRESSIVE_75,THREE_TIER_WIDE,REGIME_SHIELD_50,0.72,-15.0,-27.95,0.71,-8.23,-31.45,0.57,79.58,4.85,-2.76,3.8,-2.76,0.88,0.96,13.11,51.6
SW_08678,SW_08678: RANGE_EXPA | 6Sl | CONSERVA | SUPER_RUNN | REGIME_S,RANGE_EXPANSION_BURST,6,CONSERVATIVE_25,SUPER_RUNNER_15X,REGIME_SHIELD_AND_SWEEP,0.72,-18.52,-33.84,0.39,0.98,4.38,0.8,32.85,16.14,4.09,10.65,4.09,0.91,1.06,12.24,54.1
SW_02196,SW_02196: CLENOW_SMO | 3Sl | INVERSE_ | SUPER_RUNN | RAW_EXEC,CLENOW_SMOOTHNESS,3,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,RAW_EXECUTION,0.69,-12.99,-24.47,0.45,-3.22,-13.41,0.41,26.28,22.01,19.63,26.19,19.63,0.7,1.32,12.25,65.3
SW_02199,SW_02199: CLENOW_SMO | 3Sl | INVERSE_ | SUPER_RUNN | TIME_DEC,CLENOW_SMOOTHNESS,3,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,0.69,-12.99,-24.47,0.45,-3.22,-13.41,0.41,26.28,22.01,19.63,26.19,19.63,0.7,1.32,12.25,65.3
SW_08570,SW_08570: RANGE_EXPA | 5Sl | INVERSE_ | THREE_TIER | COMPREHE,RANGE_EXPANSION_BURST,5,INVERSE_VOL_SIZING,THREE_TIER_STANDARD,COMPREHENSIVE_FORTRESS,0.68,-8.9,-17.14,0.71,2.41,11.04,1.11,15.13,12.41,-14.6,-8.04,-14.6,0.9,0.72,20.72,44.1
SW_07133,SW_07133: DONCHIAN_T | 3Sl | AGGRESSI | THREE_TIER | REGIME_S,DONCHIAN_TURTLE,3,AGGRESSIVE_75,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP,0.68,-11.64,-22.09,0.7,-9.84,-36.6,0.71,67.64,3.22,10.85,17.41,10.85,0.86,1.15,10.38,57.0
SW_07135,SW_07135: DONCHIAN_T | 3Sl | AGGRESSI | THREE_TIER | COMPREHE,DONCHIAN_TURTLE,3,AGGRESSIVE_75,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS,0.68,-11.64,-22.09,0.7,-9.84,-36.6,0.71,67.64,3.22,10.85,17.41,10.85,0.86,1.15,10.38,57.0
SW_04864,SW_04864: MINERVINI_ | 8Sl | CONSERVA | REGIME_ADA | TIME_DEC,MINERVINI_VCP,8,CONSERVATIVE_25,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D,0.64,-9.31,-17.88,0.84,-2.46,-10.36,1.0,33.39,1.91,4.95,11.51,4.95,1.08,1.1,11.63,50.8
SW_07988,SW_07988: DONCHIAN_T | 8Sl | INVERSE_ | CHANDELIER | REGIME_S,DONCHIAN_TURTLE,8,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,REGIME_SHIELD_AND_SWEEP,0.61,-12.61,-23.8,0.5,-3.36,-13.94,0.83,41.3,-3.41,15.58,22.14,15.58,0.92,1.33,8.31,58.8
SW_07990,SW_07990: DONCHIAN_T | 8Sl | INVERSE_ | CHANDELIER | COMPREHE,DONCHIAN_TURTLE,8,INVERSE_VOL_SIZING,CHANDELIER_RUNNER,COMPREHENSIVE_FORTRESS,0.61,-12.61,-23.8,0.5,-3.36,-13.94,0.83,41.3,-3.41,15.58,22.14,15.58,0.92,1.33,8.31,58.8
SW_05649,SW_05649: OVERSOLD_S | 6Sl | CONSERVA | THREE_TIER | TIME_DEC,OVERSOLD_SPRINGBOARD,6,CONSERVATIVE_25,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D,0.57,-15.18,-28.26,0.97,-2.02,-8.6,1.1,37.97,6.25,13.28,19.85,13.28,1.08,1.24,10.86,53.4
SW_07667,SW_07667: DONCHIAN_T | 6Sl | CONSERVA | CHANDELIER | REGIME_S,DONCHIAN_TURTLE,6,CONSERVATIVE_25,CHANDELIER_RUNNER,REGIME_SHIELD_50,0.56,-14.37,-26.86,0.59,-6.68,-26.22,0.82,65.9,-9.6,13.11,19.67,13.11,0.87,1.22,12.37,57.7
SW_05049,SW_05049: OVERSOLD_S | 3Sl | CONSERVA | THREE_TIER | TIME_DEC,OVERSOLD_SPRINGBOARD,3,CONSERVATIVE_25,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D,0.55,-14.13,-26.45,0.94,1.86,8.44,1.2,13.99,10.25,10.42,16.98,10.42,1.08,1.13,12.71,51.1
SW_06724,SW_06724: SECTOR_LEA | 6Sl | AGGRESSI | SCALPER_TI | TIME_DEC,SECTOR_LEAD_RS,6,AGGRESSIVE_75,SCALPER_TIGHT,TIME_DECAY_STOP_7D,0.54,-25.04,-44.07,0.93,0.66,2.93,0.66,43.62,27.44,3.85,10.41,3.85,0.71,1.01,20.66,59.0
SW_07954,SW_07954: DONCHIAN_T | 8Sl | AGGRESSI | MOMENTUM_E | TIME_DEC,DONCHIAN_TURTLE,8,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,TIME_DECAY_STOP_7D,0.54,-17.2,-31.65,0.56,-9.49,-35.49,0.54,73.46,-2.58,23.23,29.8,23.23,0.92,1.44,10.61,60.8
SW_07951,SW_07951: DONCHIAN_T | 8Sl | AGGRESSI | MOMENTUM_E | RAW_EXEC,DONCHIAN_TURTLE,8,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,RAW_EXECUTION,0.54,-17.2,-31.65,0.56,-9.49,-35.49,0.54,73.46,-2.58,23.23,29.8,23.23,0.92,1.44,10.61,60.8
SW_07163,SW_07163: DONCHIAN_T | 3Sl | INVERSE_ | SCALPER_TI | REGIME_S,DONCHIAN_TURTLE,3,INVERSE_VOL_SIZING,SCALPER_TIGHT,REGIME_SHIELD_AND_SWEEP,0.53,-5.09,-10.01,0.81,-2.64,-11.1,0.96,27.65,-6.78,3.15,9.71,3.15,1.12,0.99,15.64,47.1
SW_07869,SW_07869: DONCHIAN_T | 8Sl | CONSERVA | CHANDELIER | TIME_DEC,DONCHIAN_TURTLE,8,CONSERVATIVE_25,CHANDELIER_RUNNER,TIME_DECAY_STOP_7D,0.52,-20.59,-37.19,0.51,-6.63,-26.04,0.83,68.03,-2.27,25.45,32.02,25.45,0.95,1.46,9.33,60.7
SW_07304,SW_07304: DONCHIAN_T | 4Sl | LIVERMOR | REGIME_ADA | TIME_DEC,DONCHIAN_TURTLE,4,LIVERMORE_50,REGIME_ADAPTIVE,TIME_DECAY_STOP_7D,0.52,-18.01,-33.0,0.68,-6.99,-27.29,0.68,70.38,1.97,13.24,19.81,13.24,0.94,1.17,12.38,55.0
SW_04399,SW_04399: MINERVINI_ | 4Sl | INVERSE_ | SUPER_RUNN | TIME_DEC,MINERVINI_VCP,4,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,0.52,-6.47,-12.62,0.59,-1.35,-5.82,0.61,24.51,-0.17,-0.74,5.82,-0.74,0.79,0.92,13.32,52.7
SW_07866,SW_07866: DONCHIAN_T | 8Sl | CONSERVA | CHANDELIER | RAW_EXEC,DONCHIAN_TURTLE,8,CONSERVATIVE_25,CHANDELIER_RUNNER,RAW_EXECUTION,0.52,-20.59,-37.19,0.51,-6.63,-26.04,0.83,68.03,-2.27,25.45,32.02,25.45,0.95,1.46,9.33,60.7
SW_04599,SW_04599: MINERVINI_ | 5Sl | INVERSE_ | SUPER_RUNN | TIME_DEC,MINERVINI_VCP,5,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,0.52,-7.8,-15.11,0.56,-0.98,-4.26,0.59,23.23,5.45,-0.37,6.2,-0.37,0.83,0.94,12.96,53.2
SW_04396,SW_04396: MINERVINI_ | 4Sl | INVERSE_ | SUPER_RUNN | RAW_EXEC,MINERVINI_VCP,4,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,RAW_EXECUTION,0.52,-6.47,-12.62,0.59,-1.35,-5.82,0.61,24.51,-0.17,-0.74,5.82,-0.74,0.79,0.92,13.32,52.7
SW_04596,SW_04596: MINERVINI_ | 5Sl | INVERSE_ | SUPER_RUNN | RAW_EXEC,MINERVINI_VCP,5,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,RAW_EXECUTION,0.52,-7.8,-15.11,0.56,-0.98,-4.26,0.59,23.23,5.45,-0.37,6.2,-0.37,0.83,0.94,12.96,53.2
SW_07778,SW_07778: DONCHIAN_T | 6Sl | INVERSE_ | ASYMMETRIC | REGIME_S,DONCHIAN_TURTLE,6,INVERSE_VOL_SIZING,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,0.51,-7.54,-14.63,0.67,-5.1,-20.57,0.62,40.88,-1.59,6.9,13.47,6.9,0.85,1.1,10.7,55.1
SW_04981,SW_04981: MINERVINI_ | 8Sl | INVERSE_ | REGIME_ADA | RAW_EXEC,MINERVINI_VCP,8,INVERSE_VOL_SIZING,REGIME_ADAPTIVE,RAW_EXECUTION,0.5,-6.33,-12.35,0.89,-1.7,-7.24,1.0,22.59,-1.25,4.27,10.83,4.27,1.11,1.1,9.16,49.0
SW_04921,SW_04921: MINERVINI_ | 8Sl | AGGRESSI | SCALPER_TI | RAW_EXEC,MINERVINI_VCP,8,AGGRESSIVE_75,SCALPER_TIGHT,RAW_EXECUTION,0.48,-3.88,-7.67,0.96,-3.63,-15.02,0.8,28.77,-2.02,-0.02,6.54,-0.02,1.08,1.0,10.56,48.3
SW_07519,SW_07519: DONCHIAN_T | 5Sl | LIVERMOR | SUPER_RUNN | TIME_DEC,DONCHIAN_TURTLE,5,LIVERMORE_50,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,0.48,-24.86,-43.81,0.52,-6.22,-24.6,0.54,86.42,-7.44,14.98,21.54,14.98,0.81,1.23,12.51,61.5
SW_07516,SW_07516: DONCHIAN_T | 5Sl | LIVERMOR | SUPER_RUNN | RAW_EXEC,DONCHIAN_TURTLE,5,LIVERMORE_50,SUPER_RUNNER_15X,RAW_EXECUTION,0.48,-24.86,-43.81,0.52,-6.22,-24.6,0.54,86.42,-7.44,14.98,21.54,14.98,0.81,1.23,12.51,61.5
SW_04941,SW_04941: MINERVINI_ | 8Sl | AGGRESSI | REGIME_ADA | RAW_EXEC,MINERVINI_VCP,8,AGGRESSIVE_75,REGIME_ADAPTIVE,RAW_EXECUTION,0.45,-4.28,-8.45,0.84,-3.17,-13.21,0.97,25.11,0.67,1.42,7.99,1.42,1.06,1.03,9.71,48.5
SW_04924,SW_04924: MINERVINI_ | 8Sl | AGGRESSI | SCALPER_TI | TIME_DEC,MINERVINI_VCP,8,AGGRESSIVE_75,SCALPER_TIGHT,TIME_DECAY_STOP_7D,0.43,-4.49,-8.84,0.99,-4.27,-17.47,0.8,30.46,3.52,0.11,6.68,0.11,1.09,1.01,12.03,48.2
SW_07921,SW_07921: DONCHIAN_T | 8Sl | AGGRESSI | SCALPER_TI | RAW_EXEC,DONCHIAN_TURTLE,8,AGGRESSIVE_75,SCALPER_TIGHT,RAW_EXECUTION,0.42,-14.21,-26.6,0.85,-4.27,-17.46,1.18,50.63,-3.78,13.55,20.11,13.55,1.27,1.17,9.62,47.9
SW_07979,SW_07979: DONCHIAN_T | 8Sl | INVERSE_ | ASYMMETRIC | TIME_DEC,DONCHIAN_TURTLE,8,INVERSE_VOL_SIZING,ASYMMETRIC_RUNNER,TIME_DECAY_STOP_7D,0.42,-12.91,-24.33,0.59,-1.45,-6.24,0.96,37.56,-4.77,8.38,14.95,8.38,0.98,1.18,7.6,54.7
SW_07218,SW_07218: DONCHIAN_T | 4Sl | NONE | ASYMMETRIC | REGIME_S,DONCHIAN_TURTLE,4,NONE,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,0.42,-13.33,-25.07,0.59,-6.01,-23.85,0.97,55.07,-4.64,15.81,22.37,15.81,0.93,1.21,8.11,56.3
SW_07800,SW_07800: DONCHIAN_T | 6Sl | INVERSE_ | SUPER_RUNN | COMPREHE,DONCHIAN_TURTLE,6,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,COMPREHENSIVE_FORTRESS,0.41,-11.12,-21.17,0.61,-5.22,-21.02,0.42,51.3,-1.71,6.29,12.85,6.29,0.63,1.09,8.31,61.3
SW_07798,SW_07798: DONCHIAN_T | 6Sl | INVERSE_ | SUPER_RUNN | REGIME_S,DONCHIAN_TURTLE,6,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,REGIME_SHIELD_AND_SWEEP,0.41,-11.12,-21.17,0.61,-5.22,-21.02,0.42,51.3,-1.71,6.29,12.85,6.29,0.63,1.09,8.31,61.3
SW_07105,SW_07105: DONCHIAN_T | 3Sl | LIVERMOR | REGIME_ADA | COMPREHE,DONCHIAN_TURTLE,3,LIVERMORE_50,REGIME_ADAPTIVE,COMPREHENSIVE_FORTRESS,0.41,-18.08,-33.12,0.72,-9.59,-35.8,0.73,84.44,5.15,6.06,12.63,6.06,0.84,1.06,12.61,54.9
SW_02162,SW_02162: CLENOW_SMO | 3Sl | INVERSE_ | SCALPER_TI | REGIME_S,CLENOW_SMOOTHNESS,3,INVERSE_VOL_SIZING,SCALPER_TIGHT,REGIME_SHIELD_50,0.39,-10.13,-19.37,0.72,-0.56,-2.44,0.65,15.42,19.6,5.23,11.79,5.23,0.83,1.05,15.61,55.8
SW_04814,SW_04814: MINERVINI_ | 8Sl | NONE | THREE_TIER | TIME_DEC,MINERVINI_VCP,8,NONE,THREE_TIER_WIDE,TIME_DECAY_STOP_7D,0.37,-9.52,-18.27,0.82,0.31,1.38,1.05,17.56,1.61,5.68,12.25,5.68,1.05,1.11,10.89,51.1
SW_04811,SW_04811: MINERVINI_ | 8Sl | NONE | THREE_TIER | RAW_EXEC,MINERVINI_VCP,8,NONE,THREE_TIER_WIDE,RAW_EXECUTION,0.37,-9.52,-18.27,0.82,0.31,1.38,1.05,17.56,1.61,5.68,12.25,5.68,1.05,1.11,10.89,51.1
SW_07122,SW_07122: DONCHIAN_T | 3Sl | AGGRESSI | SCALPER_TI | REGIME_S,DONCHIAN_TURTLE,3,AGGRESSIVE_75,SCALPER_TIGHT,REGIME_SHIELD_50,0.37,-12.09,-22.89,0.84,-4.45,-18.15,1.11,62.94,-7.23,-7.16,-0.6,-7.16,1.03,0.91,25.32,46.3
SW_08752,SW_08752: RANGE_EXPA | 6Sl | AGGRESSI | MOMENTUM_E | REGIME_S,RANGE_EXPANSION_BURST,6,AGGRESSIVE_75,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,0.35,-21.16,-38.08,0.37,4.51,21.42,1.1,22.43,19.37,-6.62,-0.06,-6.62,0.82,0.89,19.41,54.7
SW_07679,SW_07679: DONCHIAN_T | 6Sl | CONSERVA | SUPER_RUNN | TIME_DEC,DONCHIAN_TURTLE,6,CONSERVATIVE_25,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,0.33,-23.7,-42.05,0.44,-3.22,-13.4,0.81,65.79,0.1,14.29,20.86,14.29,0.7,1.23,11.9,64.2
SW_07676,SW_07676: DONCHIAN_T | 6Sl | CONSERVA | SUPER_RUNN | RAW_EXEC,DONCHIAN_TURTLE,6,CONSERVATIVE_25,SUPER_RUNNER_15X,RAW_EXECUTION,0.33,-23.7,-42.05,0.44,-3.22,-13.4,0.81,65.79,0.1,14.29,20.86,14.29,0.7,1.23,11.9,64.2
SW_08893,SW_08893: RANGE_EXPA | 8Sl | LIVERMOR | THREE_TIER | REGIME_S,RANGE_EXPANSION_BURST,8,LIVERMORE_50,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP,0.32,-17.54,-32.22,0.71,0.8,3.57,1.21,32.14,19.75,-1.96,4.6,-1.96,1.18,0.94,14.7,45.6
SW_08895,SW_08895: RANGE_EXPA | 8Sl | LIVERMOR | THREE_TIER | COMPREHE,RANGE_EXPANSION_BURST,8,LIVERMORE_50,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS,0.32,-17.54,-32.22,0.71,0.8,3.57,1.21,32.14,19.75,-1.96,4.6,-1.96,1.18,0.94,14.7,45.6
SW_07302,SW_07302: DONCHIAN_T | 4Sl | LIVERMOR | REGIME_ADA | REGIME_S,DONCHIAN_TURTLE,4,LIVERMORE_50,REGIME_ADAPTIVE,REGIME_SHIELD_50,0.29,-12.65,-23.88,0.64,-7.95,-30.52,0.7,68.16,-5.0,6.48,13.04,6.48,0.87,1.09,9.86,55.2
SW_07802,SW_07802: DONCHIAN_T | 8Sl | NONE | SCALPER_TI | REGIME_S,DONCHIAN_TURTLE,8,NONE,SCALPER_TIGHT,REGIME_SHIELD_50,0.27,-15.33,-28.52,0.72,0.72,3.22,1.07,26.97,0.59,10.58,17.15,10.58,1.14,1.15,8.9,49.5
SW_04556,SW_04556: MINERVINI_ | 5Sl | AGGRESSI | SUPER_RUNN | RAW_EXEC,MINERVINI_VCP,5,AGGRESSIVE_75,SUPER_RUNNER_15X,RAW_EXECUTION,0.26,-6.08,-11.88,0.53,-6.52,-25.64,0.56,33.0,10.98,10.33,16.89,10.33,0.9,1.22,14.52,56.3
SW_04559,SW_04559: MINERVINI_ | 5Sl | AGGRESSI | SUPER_RUNN | TIME_DEC,MINERVINI_VCP,5,AGGRESSIVE_75,SUPER_RUNNER_15X,TIME_DECAY_STOP_7D,0.26,-6.08,-11.88,0.53,-6.52,-25.64,0.56,33.0,10.98,10.33,16.89,10.33,0.9,1.22,14.52,56.3
SW_07121,SW_07121: DONCHIAN_T | 3Sl | AGGRESSI | SCALPER_TI | RAW_EXEC,DONCHIAN_TURTLE,3,AGGRESSIVE_75,SCALPER_TIGHT,RAW_EXECUTION,0.24,-15.24,-28.35,0.88,-3.96,-16.29,1.22,62.94,-1.19,-4.24,2.33,-4.24,1.07,0.93,18.19,47.5
SW_07938,SW_07938: DONCHIAN_T | 8Sl | AGGRESSI | ASYMMETRIC | REGIME_S,DONCHIAN_TURTLE,8,AGGRESSIVE_75,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,0.23,-14.34,-26.8,0.7,-6.13,-24.27,0.71,59.73,-5.08,12.78,19.35,12.78,0.95,1.21,8.59,55.4
SW_07912,SW_07912: DONCHIAN_T | 8Sl | LIVERMOR | MOMENTUM_E | REGIME_S,DONCHIAN_TURTLE,8,LIVERMORE_50,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,0.22,-17.84,-32.71,0.51,-5.43,-21.78,0.65,69.82,-7.36,8.43,15.0,8.43,0.83,1.15,11.6,57.4
SW_07328,SW_07328: DONCHIAN_T | 4Sl | AGGRESSI | THREE_TIER | REGIME_S,DONCHIAN_TURTLE,4,AGGRESSIVE_75,THREE_TIER_STANDARD,REGIME_SHIELD_AND_SWEEP,0.21,-12.99,-24.47,0.95,-10.23,-37.8,0.72,82.91,-1.31,-2.89,3.67,-2.89,0.96,0.93,16.46,50.3
SW_05731,SW_05731: OVERSOLD_S | 6Sl | AGGRESSI | THREE_TIER | RAW_EXEC,OVERSOLD_SPRINGBOARD,6,AGGRESSIVE_75,THREE_TIER_WIDE,RAW_EXECUTION,0.18,-20.32,-36.75,0.76,-1.07,-4.62,1.21,40.16,7.58,17.26,23.83,17.26,1.14,1.33,13.8,54.7
SW_05734,SW_05734: OVERSOLD_S | 6Sl | AGGRESSI | THREE_TIER | TIME_DEC,OVERSOLD_SPRINGBOARD,6,AGGRESSIVE_75,THREE_TIER_WIDE,TIME_DECAY_STOP_7D,0.18,-20.32,-36.75,0.76,-1.07,-4.62,1.21,40.16,7.58,17.26,23.83,17.26,1.14,1.33,13.8,54.7
SW_07975,SW_07975: DONCHIAN_T | 8Sl | INVERSE_ | THREE_TIER | COMPREHE,DONCHIAN_TURTLE,8,INVERSE_VOL_SIZING,THREE_TIER_WIDE,COMPREHENSIVE_FORTRESS,0.14,-11.9,-22.56,0.67,-2.54,-10.68,1.0,37.78,-4.81,10.1,16.66,10.1,1.06,1.16,8.41,52.2
SW_07973,SW_07973: DONCHIAN_T | 8Sl | INVERSE_ | THREE_TIER | REGIME_S,DONCHIAN_TURTLE,8,INVERSE_VOL_SIZING,THREE_TIER_WIDE,REGIME_SHIELD_AND_SWEEP,0.14,-11.9,-22.56,0.67,-2.54,-10.68,1.0,37.78,-4.81,10.1,16.66,10.1,1.06,1.16,8.41,52.2
SW_07672,SW_07672: DONCHIAN_T | 6Sl | CONSERVA | MOMENTUM_E | REGIME_S,DONCHIAN_TURTLE,6,CONSERVATIVE_25,MOMENTUM_EXPONENTIAL,REGIME_SHIELD_50,0.12,-15.98,-29.62,0.52,-3.88,-15.99,0.78,57.37,-2.32,5.15,11.72,5.15,0.73,1.09,12.13,59.2
SW_08940,SW_08940: RANGE_EXPA | 8Sl | AGGRESSI | ASYMMETRIC | COMPREHE,RANGE_EXPANSION_BURST,8,AGGRESSIVE_75,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,0.12,-17.57,-32.27,0.66,-0.05,-0.23,1.12,33.07,11.98,7.1,13.67,7.1,1.1,1.08,8.18,48.3
SW_07892,SW_07892: DONCHIAN_T | 8Sl | LIVERMOR | THREE_TIER | REGIME_S,DONCHIAN_TURTLE,8,LIVERMORE_50,THREE_TIER_WIDE,REGIME_SHIELD_50,0.12,-15.14,-28.18,0.74,-7.18,-27.93,0.85,63.41,-6.7,17.07,23.63,17.07,1.18,1.3,8.67,52.9
SW_07420,SW_07420: DONCHIAN_T | 5Sl | NONE | ASYMMETRIC | COMPREHE,DONCHIAN_TURTLE,5,NONE,ASYMMETRIC_RUNNER,COMPREHENSIVE_FORTRESS,0.09,-11.23,-21.36,0.58,-7.11,-27.7,0.79,53.98,0.32,10.75,17.32,10.75,0.82,1.13,8.77,57.2
SW_05169,SW_05169: OVERSOLD_S | 3Sl | INVERSE_ | THREE_TIER | TIME_DEC,OVERSOLD_SPRINGBOARD,3,INVERSE_VOL_SIZING,THREE_TIER_STANDARD,TIME_DECAY_STOP_7D,0.08,-10.08,-19.28,0.81,0.59,2.64,1.1,9.76,7.98,9.78,16.34,9.78,1.14,1.18,9.12,51.6
SW_08938,SW_08938: RANGE_EXPA | 8Sl | AGGRESSI | ASYMMETRIC | REGIME_S,RANGE_EXPANSION_BURST,8,AGGRESSIVE_75,ASYMMETRIC_RUNNER,REGIME_SHIELD_AND_SWEEP,0.06,-18.38,-33.61,0.68,0.38,1.68,1.1,28.35,17.51,8.78,15.34,8.78,1.04,1.1,9.72,50.0
SW_04804,SW_04804: MINERVINI_ | 8Sl | NONE | SCALPER_TI | TIME_DEC,MINERVINI_VCP,8,NONE,SCALPER_TIGHT,TIME_DECAY_STOP_7D,0.05,-6.74,-13.12,0.96,-0.8,-3.49,0.89,22.2,-2.78,-1.96,4.61,-1.96,1.04,0.96,11.13,48.3
SW_07896,SW_07896: DONCHIAN_T | 8Sl | LIVERMOR | ASYMMETRIC | RAW_EXEC,DONCHIAN_TURTLE,8,LIVERMORE_50,ASYMMETRIC_RUNNER,RAW_EXECUTION,0.04,-16.44,-30.38,0.66,-4.79,-19.43,0.79,56.82,-3.68,13.53,20.09,13.53,0.91,1.23,10.49,57.4
SW_07642,SW_07642: DONCHIAN_T | 6Sl | CONSERVA | SCALPER_TI | REGIME_S,DONCHIAN_TURTLE,6,CONSERVATIVE_25,SCALPER_TIGHT,REGIME_SHIELD_50,0.03,-15.41,-28.64,0.73,-2.6,-10.94,1.01,45.9,-4.12,10.71,17.27,10.71,1.18,1.13,12.05,48.1
SW_08800,SW_08800: RANGE_EXPA | 6Sl | INVERSE_ | SUPER_RUNN | COMPREHE,RANGE_EXPANSION_BURST,6,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,COMPREHENSIVE_FORTRESS,0.03,-12.19,-23.07,0.51,-0.68,-2.97,0.96,23.6,12.74,4.74,11.3,4.74,0.87,1.03,6.7,53.0
SW_07405,SW_07405: DONCHIAN_T | 5Sl | NONE | SCALPER_TI | COMPREHE,DONCHIAN_TURTLE,5,NONE,SCALPER_TIGHT,COMPREHENSIVE_FORTRESS,0.03,-14.01,-26.24,0.8,-0.37,-1.64,1.09,31.97,-6.77,10.71,17.27,10.71,1.06,1.09,12.27,50.2
SW_07743,SW_07743: DONCHIAN_T | 6Sl | AGGRESSI | REGIME_ADA | REGIME_S,DONCHIAN_TURTLE,6,AGGRESSIVE_75,REGIME_ADAPTIVE,REGIME_SHIELD_AND_SWEEP,0.03,-16.35,-30.23,0.65,-8.16,-31.23,0.42,76.44,-5.73,8.07,14.63,8.07,0.92,1.08,12.12,54.2
SW_08798,SW_08798: RANGE_EXPA | 6Sl | INVERSE_ | SUPER_RUNN | REGIME_S,RANGE_EXPANSION_BURST,6,INVERSE_VOL_SIZING,SUPER_RUNNER_15X,REGIME_SHIELD_AND_SWEEP,0.03,-12.19,-23.07,0.51,-0.68,-2.97,0.96,23.6,12.74,4.74,11.3,4.74,0.87,1.03,6.7,53.0
SW_04681,SW_04681: MINERVINI_ | 6Sl | LIVERMOR | SCALPER_TI | RAW_EXEC,MINERVINI_VCP,6,LIVERMORE_50,SCALPER_TIGHT,RAW_EXECUTION,0.01,-4.0,-7.91,0.95,-3.81,-15.69,0.72,29.12,-1.7,-2.19,4.37,-2.19,1.03,0.97,12.46,48.7
SW_06684,SW_06684: SECTOR_LEA | 6Sl | LIVERMOR | SCALPER_TI | TIME_DEC,SECTOR_LEAD_RS,6,LIVERMORE_50,SCALPER_TIGHT,TIME_DECAY_STOP_7D,-0.01,-24.29,-42.94,0.93,-0.52,-2.29,0.66,48.48,22.86,3.16,9.72,3.16,0.73,1.0,19.14,58.0
SW_07911,SW_07911: DONCHIAN_T | 8Sl | LIVERMOR | MOMENTUM_E | RAW_EXEC,DONCHIAN_TURTLE,8,LIVERMORE_50,MOMENTUM_EXPONENTIAL,RAW_EXECUTION,-0.03,-17.88,-32.78,0.58,-7.52,-29.09,0.72,69.82,-5.25,17.67,24.24,17.67,0.82,1.31,10.12,61.9
